,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,57,58,59,60,61,62,63,64,74,75,76,77,78,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,137,138,139,140,142,150,152,153,154,156,157,158,159,161,162,165,166,167,168,171,174,175,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,194,195,196,197,198,199,201,206,208,209,212,213,214,215,216,217,218,241,247,248,250,254,256,261,265,266,268,269,272,274,279,280,281,283,288,291,295,298,306,307,308,309,310,311,314,315,316,318,320,321,324,326,327,328,329,330,331,334,338,339,342,352,353,356,358,361,365,367,373,375,378,383,384,385,386,388,389,393,394,408,420,426,429,431,432,436,457,458,459,460,461,462,463,465,473,474,476,477,478,480,483,485,486,487,488,489,490,492,493,496,497,500,504,505,506,507,508,509,510
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,6.0,2.0,0.0,4.0,5.0,0.0,3.0,4.0,15.0,5.0,0.0,39.0,70.0,5.0,3.0,16.0,70.0,58.0,0.0,20.0,1.0,18.0,4.0,18.0,36.0,13.0,9.0,27.0,51.0,47.0,74.0,28.0,13.0,29.0,2.0,21.0,111.0,21.0,46.0,31.0,38.0,40.0,10.0,28.0,21.0,3.0,28.0,40.0,10.0,21.0,17.0,58.0,51.0,0.0,54.0,22.0,9.0,50.0,48.0,36.0,63.0,82.0,26.0,10.0,22.0,80.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,7.0,0.0,0.0,1.0,59.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,23.0,24.0,22.0,23.0,20.0,20.0,12.0,6.0,9.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,0.0,5.0,0.0,44.0,54.0,27.0,1.0,0.0,0.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,4.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,6.0,8.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,8.0,1.0,19.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,11.0,1.0,6.0,7.0,24.0,4.0,27.0,41.0,46.0,65.0,65.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,7.0,0.0,4.0,20.0,0.0,4.0,19.0,65.0,17.0,3.0,150.0,200.0,4.0,4.0,62.0,246.0,195.0,2.0,86.0,7.0,68.0,16.0,83.0,155.0,44.0,45.0,102.0,163.0,179.0,249.0,96.0,56.0,102.0,7.0,78.0,327.0,81.0,208.0,178.0,157.0,175.0,42.0,158.0,75.0,26.0,102.0,172.0,38.0,87.0,61.0,245.0,220.0,4.0,219.0,91.0,26.0,173.0,184.0,106.0,257.0,272.0,98.0,39.0,72.0,267.0,52.0,5.0,5.0,0.0,2.0,1.0,0.0,8.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,93.0,35.0,0.0,3.0,1.0,194.0,3.0,3.0,10.0,3.0,7.0,0.0,3.0,122.0,89.0,87.0,89.0,132.0,75.0,27.0,40.0,37.0,5.0,1.0,13.0,5.0,3.0,16.0,11.0,11.0,0.0,22.0,3.0,168.0,193.0,114.0,4.0,1.0,1.0,169.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,22.0,9.0,7.0,13.0,5.0,42.0,2.0,8.0,1.0,2.0,2.0,7.0,0.0,1.0,23.0,19.0,29.0,4.0,0.0,0.0,14.0,15.0,4.0,2.0,0.0,9.0,8.0,9.0,3.0,4.0,0.0,31.0,1.0,54.0,23.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,18.0,0.0,0.0,29.0,4.0,9.0,18.0,48.0,14.0,87.0,137.0,158.0,224.0,221.0,3.0,1.0,175.0,2.0,5.0,5.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,5.0,4.0,12.0,2.0,2.0,2.0,13.0,0.0,26.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,4.0,14.0,0.0,5.0,9.0,26.0,5.0,1.0,37.0,63.0,1.0,2.0,23.0,78.0,60.0,0.0,36.0,3.0,22.0,4.0,19.0,31.0,6.0,13.0,34.0,46.0,46.0,86.0,32.0,11.0,18.0,3.0,22.0,108.0,23.0,55.0,39.0,37.0,44.0,9.0,38.0,22.0,4.0,27.0,43.0,12.0,20.0,7.0,55.0,56.0,0.0,59.0,30.0,10.0,71.0,54.0,31.0,69.0,89.0,39.0,12.0,31.0,86.0,19.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,13.0,10.0,0.0,6.0,0.0,61.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,45.0,28.0,40.0,42.0,53.0,30.0,15.0,13.0,15.0,0.0,0.0,5.0,5.0,1.0,3.0,0.0,9.0,1.0,5.0,0.0,35.0,58.0,24.0,0.0,0.0,0.0,54.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,6.0,13.0,7.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,6.0,3.0,10.0,5.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,21.0,7.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,6.0,3.0,1.0,7.0,15.0,2.0,28.0,35.0,35.0,58.0,52.0,1.0,0.0,41.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,9.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,17.0,0.0,9.0,46.0,166.0,26.0,3.0,265.0,376.0,6.0,2.0,90.0,503.0,410.0,7.0,199.0,11.0,86.0,18.0,158.0,262.0,74.0,141.0,220.0,347.0,256.0,530.0,165.0,105.0,213.0,6.0,174.0,649.0,174.0,417.0,390.0,295.0,382.0,81.0,263.0,116.0,29.0,248.0,400.0,52.0,138.0,121.0,333.0,308.0,0.0,362.0,190.0,43.0,321.0,297.0,154.0,416.0,447.0,171.0,55.0,98.0,420.0,106.0,18.0,13.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,3.0,2.0,1.0,0.0,99.0,37.0,1.0,1.0,2.0,316.0,1.0,4.0,25.0,11.0,3.0,0.0,6.0,313.0,246.0,211.0,280.0,334.0,232.0,99.0,103.0,123.0,6.0,1.0,19.0,15.0,9.0,11.0,9.0,16.0,2.0,29.0,0.0,332.0,430.0,155.0,10.0,0.0,0.0,371.0,1.0,10.0,12.0,4.0,1.0,0.0,0.0,9.0,0.0,12.0,12.0,7.0,23.0,5.0,8.0,0.0,5.0,12.0,9.0,0.0,1.0,27.0,15.0,50.0,5.0,0.0,1.0,19.0,30.0,7.0,1.0,1.0,5.0,10.0,13.0,10.0,4.0,0.0,36.0,1.0,111.0,44.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,11.0,0.0,0.0,40.0,9.0,21.0,31.0,82.0,19.0,103.0,131.0,213.0,203.0,275.0,2.0,0.0,185.0,1.0,8.0,1.0,0.0,1.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,13.0,0.0,2.0,2.0,1.0,15.0,7.0,4.0,6.0,2.0,6.0,0.0,47.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,36.0,38.0,80.0,26.0,4.0,202.0,281.0,8.0,3.0,56.0,291.0,228.0,5.0,121.0,8.0,64.0,16.0,85.0,135.0,59.0,46.0,135.0,155.0,249.0,380.0,128.0,41.0,98.0,6.0,85.0,420.0,116.0,175.0,158.0,138.0,157.0,38.0,127.0,112.0,19.0,132.0,183.0,47.0,78.0,43.0,239.0,194.0,1.0,307.0,92.0,44.0,269.0,209.0,138.0,321.0,342.0,113.0,37.0,101.0,426.0,125.0,7.0,11.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,5.0,3.0,4.0,0.0,1.0,2.0,88.0,34.0,0.0,4.0,1.0,259.0,2.0,4.0,13.0,10.0,4.0,0.0,5.0,112.0,80.0,71.0,87.0,99.0,91.0,31.0,41.0,33.0,1.0,2.0,4.0,10.0,5.0,5.0,2.0,3.0,0.0,17.0,0.0,198.0,205.0,131.0,5.0,1.0,0.0,190.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,41.0,1.0,6.0,5.0,35.0,20.0,1.0,25.0,1.0,6.0,19.0,5.0,0.0,0.0,48.0,20.0,48.0,8.0,0.0,1.0,7.0,6.0,7.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,1.0,25.0,0.0,109.0,18.0,0.0,2.0,0.0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,21.0,0.0,0.0,44.0,6.0,21.0,29.0,88.0,15.0,101.0,95.0,171.0,184.0,190.0,2.0,0.0,121.0,0.0,20.0,1.0,0.0,4.0,13.0,2.0,2.0,9.0,0.0,0.0,2.0,21.0,1.0,1.0,1.0,33.0,4.0,5.0,13.0,1.0,0.0,15.0,0.0,13.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,30.0,63.0,21.0,2.0,96.0,150.0,4.0,1.0,33.0,179.0,136.0,2.0,67.0,5.0,54.0,1.0,41.0,80.0,28.0,25.0,54.0,80.0,132.0,187.0,65.0,24.0,83.0,5.0,43.0,248.0,54.0,126.0,105.0,88.0,107.0,21.0,77.0,49.0,11.0,67.0,106.0,19.0,39.0,27.0,146.0,123.0,1.0,180.0,63.0,28.0,147.0,161.0,73.0,179.0,196.0,64.0,20.0,56.0,240.0,71.0,6.0,6.0,0.0,1.0,5.0,2.0,6.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,41.0,20.0,0.0,2.0,0.0,123.0,1.0,5.0,8.0,2.0,1.0,0.0,1.0,74.0,55.0,42.0,57.0,66.0,61.0,13.0,24.0,24.0,5.0,0.0,4.0,6.0,6.0,32.0,5.0,3.0,0.0,14.0,2.0,103.0,128.0,80.0,4.0,0.0,0.0,124.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,2.0,5.0,9.0,15.0,18.0,2.0,5.0,0.0,14.0,30.0,2.0,1.0,2.0,19.0,7.0,14.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,7.0,2.0,3.0,0.0,19.0,0.0,57.0,21.0,0.0,1.0,2.0,34.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,6.0,1.0,12.0,1.0,0.0,25.0,2.0,4.0,11.0,47.0,6.0,66.0,79.0,106.0,122.0,128.0,5.0,0.0,93.0,1.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,9.0,0.0,14.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7142.0,1285.0,518.0,87.0,1035.0,1318.0,23.0,21.0,280.0,1612.0,1086.0,22.0,643.0,41.0,381.0,44.0,323.0,711.0,202.0,235.0,467.0,651.0,1173.0,1823.0,550.0,174.0,448.0,23.0,509.0,2233.0,383.0,1023.0,808.0,666.0,797.0,127.0,573.0,460.0,81.0,483.0,779.0,187.0,324.0,178.0,1247.0,1126.0,6.0,3144.0,472.0,132.0,1376.0,1114.0,635.0,1372.0,1472.0,569.0,149.0,396.0,2154.0,463.0,29.0,39.0,5.0,14.0,5.0,2.0,13.0,1.0,1.0,2.0,25.0,0.0,2.0,2.0,4.0,2.0,362.0,148.0,0.0,3.0,1.0,1318.0,2.0,29.0,50.0,30.0,7.0,6.0,3.0,559.0,421.0,285.0,364.0,385.0,484.0,168.0,183.0,117.0,18.0,4.0,25.0,42.0,33.0,35.0,21.0,7.0,4.0,65.0,0.0,777.0,978.0,704.0,23.0,3.0,1.0,925.0,1.0,18.0,17.0,5.0,0.0,0.0,0.0,26.0,2.0,25.0,22.0,19.0,114.0,14.0,26.0,3.0,15.0,27.0,39.0,2.0,2.0,205.0,65.0,124.0,18.0,0.0,2.0,20.0,28.0,14.0,4.0,0.0,8.0,12.0,46.0,8.0,24.0,1.0,161.0,2.0,438.0,68.0,0.0,6.0,10.0,201.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,0.0,10.0,0.0,4.0,0.0,18.0,8.0,90.0,7.0,0.0,170.0,12.0,76.0,133.0,335.0,17.0,384.0,474.0,759.0,856.0,932.0,31.0,1.0,718.0,1.0,17.0,3.0,0.0,86.0,55.0,8.0,67.0,61.0,5.0,10.0,3.0,257.0,0.0,30.0,13.0,7.0,17.0,28.0,4.0,22.0,14.0,26.0,0.0,94.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10427.0,751.0,105.0,1793.0,2702.0,41.0,18.0,578.0,3681.0,2414.0,51.0,1491.0,71.0,653.0,121.0,790.0,1544.0,461.0,650.0,1074.0,1632.0,1925.0,3800.0,1017.0,502.0,1013.0,46.0,1175.0,4512.0,962.0,2581.0,2023.0,1753.0,2099.0,354.0,1426.0,772.0,260.0,1142.0,1905.0,388.0,824.0,498.0,2231.0,2188.0,17.0,2482.0,1265.0,348.0,2600.0,2090.0,790.0,2753.0,2957.0,1178.0,319.0,793.0,3284.0,735.0,95.0,76.0,7.0,36.0,5.0,9.0,33.0,8.0,1.0,2.0,110.0,0.0,5.0,7.0,10.0,3.0,639.0,273.0,7.0,10.0,12.0,2325.0,3.0,56.0,157.0,48.0,36.0,11.0,27.0,1822.0,1284.0,976.0,1187.0,1213.0,1204.0,454.0,508.0,465.0,52.0,6.0,82.0,127.0,100.0,97.0,79.0,31.0,8.0,167.0,7.0,1727.0,2398.0,1076.0,19.0,7.0,3.0,2426.0,8.0,62.0,73.0,21.0,1.0,0.0,0.0,61.0,4.0,95.0,49.0,45.0,229.0,56.0,85.0,7.0,43.0,67.0,46.0,2.0,2.0,183.0,102.0,283.0,41.0,0.0,3.0,76.0,83.0,29.0,3.0,1.0,27.0,31.0,127.0,27.0,38.0,2.0,266.0,11.0,847.0,224.0,0.0,12.0,17.0,379.0,0.0,10.0,0.0,2.0,16.0,3.0,3.0,2.0,4.0,0.0,10.0,0.0,34.0,24.0,128.0,16.0,0.0,287.0,35.0,104.0,221.0,631.0,70.0,744.0,875.0,1512.0,1584.0,1767.0,28.0,1.0,1387.0,4.0,22.0,8.0,0.0,175.0,91.0,16.0,129.0,130.0,5.0,8.0,2.0,480.0,6.0,111.0,33.0,18.0,106.0,76.0,13.0,57.0,65.0,72.0,1.0,374.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.0,95.0,578.0,861.0,15.0,9.0,199.0,1250.0,679.0,26.0,514.0,20.0,255.0,37.0,220.0,461.0,134.0,186.0,311.0,437.0,728.0,1321.0,329.0,135.0,294.0,15.0,484.0,1522.0,267.0,702.0,536.0,474.0,561.0,90.0,398.0,268.0,76.0,315.0,506.0,121.0,266.0,154.0,846.0,734.0,9.0,980.0,322.0,110.0,964.0,742.0,320.0,889.0,969.0,417.0,118.0,280.0,1366.0,276.0,15.0,32.0,1.0,7.0,10.0,2.0,16.0,4.0,1.0,1.0,28.0,0.0,2.0,1.0,1.0,1.0,210.0,123.0,2.0,3.0,2.0,762.0,2.0,23.0,54.0,16.0,5.0,3.0,4.0,407.0,275.0,205.0,247.0,294.0,337.0,107.0,107.0,109.0,14.0,3.0,17.0,21.0,17.0,35.0,29.0,11.0,2.0,49.0,2.0,503.0,635.0,508.0,12.0,1.0,4.0,654.0,2.0,20.0,16.0,2.0,0.0,0.0,0.0,14.0,1.0,15.0,13.0,14.0,81.0,16.0,21.0,1.0,15.0,18.0,20.0,3.0,0.0,85.0,50.0,102.0,21.0,0.0,1.0,18.0,12.0,5.0,1.0,0.0,7.0,6.0,39.0,8.0,24.0,0.0,88.0,3.0,311.0,59.0,0.0,5.0,11.0,160.0,0.0,3.0,0.0,1.0,8.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,15.0,8.0,64.0,3.0,0.0,99.0,15.0,36.0,105.0,223.0,27.0,332.0,389.0,638.0,685.0,688.0,15.0,0.0,599.0,2.0,5.0,3.0,0.0,57.0,47.0,9.0,66.0,48.0,1.0,9.0,2.0,217.0,0.0,38.0,5.0,4.0,10.0,23.0,1.0,9.0,8.0,18.0,0.0,78.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,61.0,101.0,3.0,0.0,34.0,152.0,103.0,3.0,58.0,8.0,21.0,4.0,36.0,59.0,21.0,27.0,49.0,69.0,81.0,147.0,33.0,22.0,37.0,3.0,48.0,188.0,30.0,97.0,79.0,66.0,83.0,21.0,56.0,20.0,9.0,37.0,79.0,13.0,37.0,21.0,106.0,107.0,0.0,81.0,43.0,9.0,82.0,79.0,28.0,96.0,136.0,50.0,16.0,28.0,150.0,35.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,10.0,0.0,0.0,0.0,100.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,53.0,33.0,29.0,27.0,36.0,34.0,17.0,10.0,14.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,2.0,1.0,9.0,0.0,66.0,97.0,48.0,0.0,0.0,0.0,82.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,10.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,4.0,2.0,9.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,11.0,0.0,25.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,9.0,1.0,5.0,7.0,20.0,3.0,28.0,47.0,76.0,59.0,60.0,2.0,0.0,53.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0,6.0,0.0,0.0,0.0,32.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,13.0
