Nombre,Shampoo,Papel Higiénico,Servilletas,Toallas de papel,Dulces,Limpiadores del hogar,Quesos,Yogurt,Mantequilla,Postres,Verduras congeladas,Café,Té,Snacks chips,Galletas dulces,Galletas saladas,Harina,Frutas en conserva,Leche,Manjar y mermeladas,Pasta,Arroz,Salsas ,Mariscos y pescados en conserva,Especias,Semillas,Sopas,Sustitutos del azúcar,Carne de vacuno,Carne de aves,Jugos en polvo,Cecinas envasadas,Quesos envasados,Carne de cerdo,Cecinas,Jabon,Mayonesas y dressings,Aceites,Barras de cereal,"Paltas, uvas y fruta seca","Naranjas, limones y sandias","Manzanas, duraznos y peras",Tomates y cebollas,Lechugas y champiñones,Papas y zapallos
Té,0.0027351146410183984,0.0044837745089989145,0.0037835529293117572,0.0038733184186999885,0.0014371108799746885,0.0053060320950366075,0.0039580520778437255,0.007064603440954134,0.0064270715202087506,0.002359263760395077,0.003295885099217105,0.003958970029820802,0.018993642924022315,0.003484193845902266,0.007650457627626318,0.002106448756126405,0.0029823995412537533,0.002278740409897063,0.00993458796572415,0.002709359996620057,0.006658405071099972,0.005963121167074211,0.004534269402489258,0.005598253862865297,0.0039385890891218455,0.0016405658883059766,0.0032985088881172355,0.006682819068955251,0.004973530025826328,0.004915023961585903,0.002575029148583798,0.00630398421722309,0.006896454939900412,0.0015779282996622158,0.005216402463970538,0.00328881823611316,0.004406803211546759,0.0068240151537890155,0.004773257615657238,0.0016558252201605381,0.0020217812244393107,0.0032404257693252328,0.0034179157868438692,0.0038179736984404154,0.0026936862043643803
Snacks chips,0.00232278454396358,0.004041746904136376,0.0030415459290840173,0.003317762608069688,0.0029170498675479923,0.0038612892439331367,0.007068559338240256,0.009101514268938541,0.006074216547873123,0.003305652336384405,0.0038333519604714585,0.0025051087385283602,0.003484193845902266,0.04033406114106208,0.011884119865110057,0.008606270331241143,0.0022209394884319888,0.002305337061245703,0.011296017631284471,0.0020424986267072328,0.004884896354096333,0.0037417260356648564,0.003405911525423232,0.004650334444402233,0.003197315098471591,0.007840493122735617,0.002287501307570357,0.0038821357811952405,0.007848294217124253,0.006109053721416638,0.002698292487337035,0.011146085974150791,0.011149224314372607,0.0028442499760386788,0.008437832424753473,0.002398921853350773,0.0061667762458053315,0.004824321212713171,0.005200309640174534,0.003008431528668318,0.0033720588034641236,0.004245594944048834,0.006165732206182391,0.00600453394512721,0.0039314518255636624
Galletas dulces,0.004496510652071898,0.007355110996850836,0.0054252290693785924,0.006158001018251772,0.005364820862216111,0.007957133553500162,0.010955233601782513,0.018580437159884517,0.011620053369531164,0.006677218604829294,0.0062525965223967405,0.005099889943336993,0.007650457627626318,0.011884119865110057,0.060170538036452725,0.005579651563447597,0.0043884282378498654,0.0045276386205238385,0.023744561117047897,0.005857328434905752,0.010577136558052074,0.008280131753092158,0.0068225012526669715,0.009293398041528749,0.005485946381056264,0.004625987799849868,0.0048812956889440545,0.008434432161148456,0.011384402314402558,0.01040006236049417,0.005651773945270481,0.01431457624846731,0.015725163594289767,0.0032751275778357546,0.014122998660613097,0.005131980414033609,0.007808116001773052,0.009450772011356664,0.01169751416029485,0.00409549709880449,0.004761824056934586,0.008400897595857227,0.008173840690392604,0.00892654874932749,0.006363731470668359
Galletas saladas,0.0012724527997588387,0.0022334079466566547,0.0019524341290693891,0.0020136339472784,0.001268175083810441,0.002330249506490445,0.003906459073476504,0.004949647946655449,0.003446711505498269,0.0016505426323077095,0.002358283183737772,0.001581046431091498,0.002106448756126405,0.008606270331241143,0.005579651563447597,0.018505310328032758,0.0013590802854826925,0.0014456814683305025,0.0061666960577571395,0.0013058001345410653,0.00286761158848987,0.002365694563880629,0.002108155311517782,0.0031909976861252518,0.0023034372225124674,0.004939494318879288,0.001470758338037971,0.002367262589401516,0.004376288803525735,0.003518168257102907,0.0015064765305781039,0.006483825543801268,0.008039389076606627,0.0014793001789115627,0.004546304724330858,0.0014761566737329884,0.003817857123714394,0.00290559712875532,0.002882927020208223,0.0020020517844606266,0.00216245789744798,0.0025436361555521985,0.003929877734127418,0.003883929167194456,0.0024923969938024427
Harina,0.001523642372963666,0.002441412507315604,0.0022516602890138887,0.0023066787113610373,0.0009097551312648774,0.003171216292438973,0.002807379074137029,0.0043708416965165435,0.0049549327267132785,0.0013478057589531227,0.002208312042250573,0.00179145997629413,0.0029823995412537533,0.0022209394884319888,0.0043884282378498654,0.0013590802854826925,0.0117904982517164,0.001665039657163212,0.0068777165035818965,0.0018286594556442511,0.004259968601727146,0.0040759017023046,0.0031209812645276004,0.003473843313393199,0.0027391970553144263,0.0009730189053863387,0.0022155886650043134,0.004909902245232561,0.003197842763288081,0.003279470544188669,0.0016918879267660625,0.0038973135191055523,0.0044417056971006634,0.0010396231974302069,0.0033606385000057807,0.0019056210104128148,0.0027908785868559923,0.004818046815790014,0.002935292763920909,0.0008988254930107212,0.0012536115576846367,0.0019706268169034304,0.0021840972330382288,0.002659500564614056,0.0019196292370927547
Frutas en conserva,0.0013965697908680222,0.0021432711918304213,0.0018245626411488864,0.001951761550352389,0.0009532472392931856,0.002597075604503611,0.0022884971773152285,0.0044200071484009505,0.003283717338974894,0.0017208275038639194,0.002255877618331964,0.0014479572481967892,0.002278740409897063,0.002305337061245703,0.0045276386205238385,0.0014456814683305025,0.001665039657163212,0.011177886963034176,0.0059089120710778455,0.0015198446805676274,0.0037216158661763843,0.002859497101870349,0.002520874595475757,0.003471911227309666,0.0020706382913517184,0.0010770151419425642,0.002030277070970163,0.002794248213171616,0.003248321487379675,0.0029369576759465704,0.0015702510401461162,0.0037947847860557203,0.00428815151146636,0.0009899086042026491,0.00291434616779349,0.0016440508772131784,0.0026788484478244986,0.003330893657862089,0.002888221139783414,0.0010712545315208935,0.0014083170745940745,0.0021416299594495393,0.0024562728615381136,0.0027344473317263552,0.0019389669088312152
Leche,0.00579474267537206,0.010080772171606323,0.007407510500569174,0.008342147978635923,0.004170090235919485,0.010915909638119276,0.0132634026318437,0.023309535549779596,0.016377500581768057,0.007604987546113427,0.008542135478602218,0.006990408282939378,0.00993458796572415,0.011296017631284471,0.023744561117047897,0.0061666960577571395,0.0068777165035818965,0.0059089120710778455,0.06699348890119053,0.006201488771543698,0.01429510470434454,0.01132501704920095,0.009405660451100709,0.012376788238393294,0.007655742762536347,0.004829052922006434,0.00657100152725948,0.011588916273970646,0.015031600113094476,0.013792290286482729,0.006872231768797421,0.017212919223788817,0.020180080527152318,0.0042205659575521495,0.017043227076126922,0.006427695794389366,0.009836096774024729,0.01331540197061299,0.016130852776609687,0.005296556126957076,0.006539361353261032,0.010809446691912951,0.011327236123523671,0.012567813848924487,0.00884372129734659
Manjar y mermeladas,0.0013736551838940598,0.0023401701227386412,0.0018591793796040766,0.001968489098602116,0.001204445118029157,0.0026230350485772678,0.0023609065114570745,0.004672251687166932,0.0038088507453315546,0.0015101954482200902,0.0019786139763866622,0.001626050790249194,0.002709359996620057,0.0020424986267072328,0.005857328434905752,0.0013058001345410653,0.0018286594556442511,0.0015198446805676274,0.006201488771543698,0.011567708097149056,0.0035429491745812077,0.003033153826340449,0.002431367096382509,0.0031116499127162352,0.0020152991131887183,0.000990897440123123,0.0017652861155532142,0.003069374721044025,0.002912831010843161,0.002904624558295427,0.0017195261081446118,0.003585295355534299,0.0046147491754092865,0.0008113036336977612,0.0031989071706458407,0.001709849697806907,0.0022914210986972514,0.0032373432562918256,0.0030110929273706845,0.0010795536983780002,0.0013156993673820894,0.002244639130495411,0.0020980788804608355,0.002324304664666827,0.001733000809060138
Pasta,0.003812516540422253,0.0062044765585494155,0.0048681285700318605,0.005121340653875644,0.0018894003436499532,0.007102715476760673,0.00603413582248352,0.010750212854215686,0.008867974663095444,0.0037463536747302587,0.005362916902977644,0.003811093719481132,0.006658405071099972,0.004884896354096333,0.010577136558052074,0.00286761158848987,0.004259968601727146,0.0037216158661763843,0.01429510470434454,0.0035429491745812077,0.026320909837444468,0.01032783813666565,0.011109185296401435,0.008956228242316674,0.006158409756162428,0.002149766741040501,0.005512197148188834,0.008056884074536598,0.0089381574799795,0.00812275200745532,0.004413341514976143,0.009298054045598454,0.010910748400790694,0.002378764608854612,0.007726504712929495,0.004419670476702408,0.0062506793067161285,0.011140133458410856,0.007153223311001898,0.002279481698208984,0.0028479664789180965,0.004625085839413473,0.005537888980760768,0.006354606482795303,0.004521153491969045
Arroz,0.003240845356858957,0.0052117759117407386,0.004263147392325948,0.004537043508772327,0.0015289618835888925,0.0062594918640070454,0.00445731543598243,0.008590694566975369,0.007580860855558112,0.002804309297296528,0.004692793138877411,0.003340091137894228,0.005963121167074211,0.0037417260356648564,0.008280131753092158,0.002365694563880629,0.0040759017023046,0.002859497101870349,0.01132501704920095,0.003033153826340449,0.01032783813666565,0.01976428483700024,0.006740217918974984,0.007512783791373032,0.005090646703368553,0.0017702608772890934,0.00453914825822756,0.007786183600158475,0.006645763970271754,0.006843376337327228,0.00357159108165944,0.007570480013727906,0.007914426279627402,0.002125124953550996,0.005825562764576327,0.00395650334986254,0.005452423327404028,0.009581122377090108,0.005851178813412197,0.0017603005555162836,0.002324001595350852,0.0035943958658459885,0.00433075458997474,0.0049993465739339394,0.0036304504282382907
Salsas ,0.002666325159766305,0.0042214556189287475,0.003477179427903383,0.0034969803371615025,0.0012487828485697205,0.004889594306576566,0.004608945607970176,0.007247793079112075,0.006183290964366215,0.00244603095760857,0.0038734792440512735,0.002702746434788612,0.004534269402489258,0.003405911525423232,0.0068225012526669715,0.002108155311517782,0.0031209812645276004,0.002520874595475757,0.009405660451100709,0.002431367096382509,0.011109185296401435,0.006740217918974984,0.01697922673370018,0.0060962088793383,0.004482740595681343,0.0014388438506531425,0.003867013961628336,0.005491814492067018,0.006521956989272589,0.005265652294367632,0.0031016279848058875,0.0065910046367226366,0.00803731922656165,0.001625049136406583,0.005694977799486914,0.003093162146975054,0.0045104582420680385,0.0074330264513632295,0.004832273289801329,0.0014882648629207095,0.0018670367031540609,0.0030770944141417767,0.003904160076833649,0.00436328516414393,0.0029015972896307136
Mariscos y pescados en conserva,0.0032277335771377378,0.0052003083789929115,0.004046835499524628,0.00441741368996069,0.0016216050453550426,0.0060177457859139204,0.005308430554207066,0.010086066423473991,0.007521921366972255,0.0031732464451162635,0.004676076407472094,0.0033671206256597865,0.005598253862865297,0.004650334444402233,0.009293398041528749,0.0031909976861252518,0.003473843313393199,0.003471911227309666,0.012376788238393294,0.0031116499127162352,0.008956228242316674,0.007512783791373032,0.0060962088793383,0.024238766424537626,0.004559777321169907,0.002332202824261444,0.004154654588463642,0.006418651486395561,0.006957173754496503,0.006826546846422998,0.0036180317111188533,0.008093621386096756,0.009570648120850749,0.0019696572271164802,0.007034428855850908,0.003823239358078622,0.006299142614749257,0.008180205178419019,0.006321206857598774,0.0023795179422692906,0.0031164430019783693,0.004571239063658164,0.0053387795081934,0.006084019297221834,0.003869399919826504
Especias,0.0021536365227058933,0.0033817174985598607,0.0030343552338685047,0.003188727572697039,0.001161177571645252,0.004367704175738088,0.00347174842840522,0.005531289267284411,0.005006426736183314,0.00186591480160922,0.003166755697317856,0.002331796001742214,0.0039385890891218455,0.003197315098471591,0.005485946381056264,0.0023034372225124674,0.0027391970553144263,0.0020706382913517184,0.007655742762536347,0.0020152991131887183,0.006158409756162428,0.005090646703368553,0.004482740595681343,0.004559777321169907,0.015513734427307925,0.001606298570367227,0.003105262007803894,0.00484269061336628,0.004930395007876629,0.004767816228851551,0.0022236492757745155,0.005687747097451273,0.006469055036972293,0.0017589297952894886,0.0043819146482151905,0.002621806309200537,0.004215566734753585,0.006420749336721697,0.0037312907160798226,0.0014989349609291606,0.0021132835773178347,0.002678293290135786,0.003874009697057864,0.004192929714522046,0.0030020184258539155
Semillas,0.0009588866324570027,0.0018255535444881832,0.0015842897917109214,0.0015755103349709813,0.0011354883881049109,0.001868744780134213,0.003039114257097152,0.004021402347677997,0.002672966932607504,0.0013167547877835546,0.0018108145537830695,0.0012342515593141766,0.0016405658883059766,0.007840493122735617,0.004625987799849868,0.004939494318879288,0.0009730189053863387,0.0010770151419425642,0.004829052922006434,0.000990897440123123,0.002149766741040501,0.0017702608772890934,0.0014388438506531425,0.002332202824261444,0.001606298570367227,0.015968278930893476,0.0010377099966479497,0.0018330379611501094,0.0034324195757310647,0.0027560460555148664,0.0011619829786192926,0.004657046909090934,0.005442905072196968,0.001169575076309532,0.0036593106589636617,0.0011543149092970626,0.002575381534940768,0.002238721988617695,0.002303733226342913,0.0013973884867769454,0.001628460054933012,0.002172946168033557,0.00279753613356383,0.002795586675388705,0.0018518442117668786
Sopas,0.001812587487115237,0.002671318501648059,0.0023407378303090588,0.002398571973083225,0.0010156203585747516,0.003473365203699509,0.0026095740916627307,0.004641506398042014,0.004273506485463813,0.001722666091839284,0.0028382537459700125,0.0019460268480127312,0.0032985088881172355,0.002287501307570357,0.0048812956889440545,0.001470758338037971,0.0022155886650043134,0.002030277070970163,0.00657100152725948,0.0017652861155532142,0.005512197148188834,0.00453914825822756,0.003867013961628336,0.004154654588463642,0.003105262007803894,0.0010377099966479497,0.011926049740164668,0.003908303235350535,0.003946588166884894,0.0036834775824780655,0.0021479862731979536,0.004566983718539293,0.004845390128717484,0.0012337912456857213,0.003387602093991943,0.002147105047669273,0.0035589196026954454,0.004926140940965231,0.00313940060545273,0.0010104577724763624,0.001283457700037033,0.0020597572611261404,0.002612324589663331,0.003060358701374358,0.00223202041958166
Sustitutos del azúcar,0.003093113641871789,0.0050079720205666025,0.0042446607583597066,0.0043859145492046465,0.0016572768048979938,0.006035711777246765,0.004759181027563985,0.007942962517905428,0.008002362439758147,0.002625602457116005,0.003782246204758508,0.004140185737943928,0.006682819068955251,0.0038821357811952405,0.008434432161148456,0.002367262589401516,0.004909902245232561,0.002794248213171616,0.011588916273970646,0.003069374721044025,0.008056884074536598,0.007786183600158475,0.005491814492067018,0.006418651486395561,0.00484269061336628,0.0018330379611501094,0.003908303235350535,0.02228978822306985,0.005786982553399065,0.005850831327946715,0.003098687910423775,0.007283853972250575,0.00764549116814177,0.001963321123114516,0.006001131660676293,0.0037538758434706937,0.005257179708714992,0.008706972044061545,0.005233382938451186,0.0016611402054360165,0.0023068514500477325,0.003381474755792497,0.003765374066630618,0.00430087215266344,0.0031135938120397466
Carne de vacuno,0.0031279501298538816,0.005867592848448093,0.00420848593057074,0.004909676771796671,0.002185205483977916,0.005973225263101943,0.008297920138577766,0.011788284009176305,0.00864352692591545,0.003993601862669529,0.0069195862934703775,0.003476165156057547,0.004973530025826328,0.007848294217124253,0.011384402314402558,0.004376288803525735,0.003197842763288081,0.003248321487379675,0.015031600113094476,0.002912831010843161,0.0089381574799795,0.006645763970271754,0.006521956989272589,0.006957173754496503,0.004930395007876629,0.0034324195757310647,0.003946588166884894,0.005786982553399065,0.0457475757811217,0.01364568065905342,0.0035878089230598413,0.015404654189347163,0.014355820224880791,0.006168245703102938,0.010547457436087428,0.0034359340960791354,0.0067176971376688155,0.008040133687014365,0.006652227225439554,0.0045151492789537295,0.0057656554461221286,0.0078099884459052185,0.011590279610413631,0.0122759005658375,0.008762317296397877
Carne de aves,0.002976974800466521,0.0053171156137652885,0.004024241023705332,0.004347971034620855,0.001848444253066608,0.005543155191358699,0.008062543873984009,0.01107255567895345,0.00817437793825658,0.0036464470568808188,0.006447487779246403,0.003210755547313129,0.004915023961585903,0.006109053721416638,0.01040006236049417,0.003518168257102907,0.003279470544188669,0.0029369576759465704,0.013792290286482729,0.002904624558295427,0.00812275200745532,0.006843376337327228,0.005265652294367632,0.006826546846422998,0.004767816228851551,0.0027560460555148664,0.0036834775824780655,0.005850831327946715,0.01364568065905342,0.03804020614709267,0.0036442044963694623,0.012051040287227872,0.012253298604179652,0.0058862797908615615,0.010787240232026036,0.003266640573638325,0.006162120201595533,0.007614893618465595,0.006153627382644811,0.003354152904325156,0.0045537362071157396,0.0062739107375092825,0.008844389513740015,0.010068239837192522,0.007197639944200571
